Id,Source,Target,Weight,Type
16587,406,294,1,Undirected
16588,406,114,1,Undirected
16589,406,574,1,Undirected
16590,294,114,1,Undirected
16591,294,574,1,Undirected
16592,114,574,1,Undirected
16593,728,133,1,Undirected
16594,728,289,1,Undirected
16595,728,1494,1,Undirected
16596,728,367,1,Undirected
16597,728,1067,1,Undirected
16598,728,810,1,Undirected
16599,728,1718,1,Undirected
16600,728,430,1,Undirected
16601,133,289,1,Undirected
16602,133,1494,1,Undirected
16603,133,499,1,Undirected
16604,133,848,1,Undirected
16605,133,367,1,Undirected
16606,133,1067,1,Undirected
16607,133,810,1,Undirected
16608,133,1718,1,Undirected
16609,133,430,1,Undirected
16610,289,1494,1,Undirected
16611,289,499,1,Undirected
16612,289,135,1,Undirected
16613,289,848,1,Undirected
16614,289,367,1,Undirected
16615,289,1067,1,Undirected
16616,289,810,1,Undirected
16617,289,1718,1,Undirected
16618,289,430,1,Undirected
16619,1494,499,1,Undirected
16620,1494,135,1,Undirected
16621,1494,848,1,Undirected
16622,1494,367,1,Undirected
16623,1494,1067,1,Undirected
16624,1494,810,1,Undirected
16625,1494,1718,1,Undirected
16626,1494,430,1,Undirected
16627,499,848,1,Undirected
16628,499,367,1,Undirected
16629,499,1067,1,Undirected
16630,499,1718,1,Undirected
16631,499,430,1,Undirected
16632,135,367,1,Undirected
16633,135,1067,1,Undirected
16634,135,1718,1,Undirected
16635,135,430,1,Undirected
16636,848,367,1,Undirected
16637,848,1067,1,Undirected
16638,848,810,1,Undirected
16639,848,1718,1,Undirected
16640,848,430,1,Undirected
16641,367,1067,1,Undirected
16642,367,810,1,Undirected
16643,367,1718,1,Undirected
16644,367,430,1,Undirected
16645,1067,810,1,Undirected
16646,1067,1718,1,Undirected
16647,1067,430,1,Undirected
16648,810,1718,1,Undirected
16649,810,430,1,Undirected
16650,1718,430,1,Undirected
16651,1228,1813,1,Undirected
16652,1228,618,1,Undirected
16653,1813,618,1,Undirected
16654,1813,1229,1,Undirected
16655,618,1229,1,Undirected
16656,243,618,1,Undirected
16657,243,1765,1,Undirected
16658,243,995,1,Undirected
16659,618,1765,1,Undirected
16660,618,995,1,Undirected
16661,1765,995,1,Undirected
16662,285,592,1,Undirected
16663,1876,99,1,Undirected
16664,1182,690,1,Undirected
16665,1182,405,1,Undirected
16666,1182,1358,1,Undirected
16667,1182,1298,1,Undirected
16668,1182,719,1,Undirected
16669,1182,721,1,Undirected
16670,1182,1395,1,Undirected
16671,690,405,1,Undirected
16672,690,1358,1,Undirected
16673,690,1298,1,Undirected
16674,690,719,1,Undirected
16675,690,721,1,Undirected
16676,690,1395,1,Undirected
16677,690,1167,1,Undirected
16678,405,1358,1,Undirected
16679,405,1298,1,Undirected
16680,405,719,1,Undirected
16681,405,721,1,Undirected
16682,405,1395,1,Undirected
16683,405,1167,1,Undirected
16684,1358,1298,1,Undirected
16685,1358,719,1,Undirected
16686,1358,721,1,Undirected
16687,1358,1395,1,Undirected
16688,1358,1167,1,Undirected
16689,1298,719,1,Undirected
16690,1298,721,1,Undirected
16691,1298,1395,1,Undirected
16692,1298,1167,1,Undirected
16693,719,1395,1,Undirected
16694,719,1167,1,Undirected
16695,721,1395,1,Undirected
16696,721,1167,1,Undirected
16697,1395,1167,1,Undirected
16698,1622,1559,1,Undirected
16699,1622,1510,1,Undirected
16700,1559,1510,1,Undirected
16701,291,372,1,Undirected
16702,80,880,1,Undirected
16703,80,879,1,Undirected
16704,1758,323,1,Undirected
16705,1758,1877,1,Undirected
16706,1758,288,1,Undirected
16707,323,1877,1,Undirected
16708,323,288,1,Undirected
16709,1877,288,1,Undirected
16710,106,568,1,Undirected
16711,106,1646,1,Undirected
16712,89,328,1,Undirected
16713,89,477,1,Undirected
16714,89,382,1,Undirected
16715,89,319,1,Undirected
16716,89,363,1,Undirected
16717,89,695,1,Undirected
16718,89,1395,1,Undirected
16719,89,811,1,Undirected
16720,89,1236,1,Undirected
16721,328,477,1,Undirected
16722,328,382,1,Undirected
16723,328,319,1,Undirected
16724,328,363,1,Undirected
16725,328,695,1,Undirected
16726,328,1395,1,Undirected
16727,328,811,1,Undirected
16728,328,1236,1,Undirected
16729,477,382,1,Undirected
16730,477,319,1,Undirected
16731,477,363,1,Undirected
16732,477,695,1,Undirected
16733,477,1395,1,Undirected
16734,477,811,1,Undirected
16735,477,1236,1,Undirected
16736,382,319,1,Undirected
16737,382,695,1,Undirected
16738,382,1395,1,Undirected
16739,382,811,1,Undirected
16740,382,1236,1,Undirected
16741,319,363,1,Undirected
16742,319,695,1,Undirected
16743,319,1395,1,Undirected
16744,319,811,1,Undirected
16745,319,1236,1,Undirected
16746,363,695,1,Undirected
16747,363,1395,1,Undirected
16748,363,1236,1,Undirected
16749,695,1395,1,Undirected
16750,695,811,1,Undirected
16751,695,1236,1,Undirected
16752,1395,811,1,Undirected
16753,1395,1236,1,Undirected
16754,811,1236,1,Undirected
16755,1443,479,1,Undirected
16756,1443,161,1,Undirected
16757,1443,415,1,Undirected
16758,479,161,1,Undirected
16759,479,415,1,Undirected
16760,253,581,1,Undirected
16761,253,1343,1,Undirected
16762,253,791,1,Undirected
16763,253,958,1,Undirected
16764,253,211,1,Undirected
16765,253,763,1,Undirected
16766,581,1343,1,Undirected
16767,581,425,1,Undirected
16768,581,791,1,Undirected
16769,581,211,1,Undirected
16770,581,763,1,Undirected
16771,581,254,1,Undirected
16772,1343,425,1,Undirected
16773,1343,791,1,Undirected
16774,1343,958,1,Undirected
16775,1343,211,1,Undirected
16776,1343,763,1,Undirected
16777,1343,254,1,Undirected
16778,425,791,1,Undirected
16779,425,958,1,Undirected
16780,425,211,1,Undirected
16781,425,763,1,Undirected
16782,791,958,1,Undirected
16783,791,211,1,Undirected
16784,791,254,1,Undirected
16785,958,211,1,Undirected
16786,958,763,1,Undirected
16787,958,254,1,Undirected
16788,211,763,1,Undirected
16789,211,254,1,Undirected
16790,763,254,1,Undirected
16791,193,951,1,Undirected
16792,193,87,1,Undirected
16793,193,899,1,Undirected
16794,951,87,1,Undirected
16795,951,899,1,Undirected
16796,87,899,1,Undirected
16797,1121,252,1,Undirected
16798,318,1062,1,Undirected
16799,1062,319,1,Undirected
16800,954,952,1,Undirected
16801,1474,1503,1,Undirected
16802,1474,949,1,Undirected
16803,1474,1143,1,Undirected
16804,1503,949,1,Undirected
16805,1503,1143,1,Undirected
16806,949,1143,1,Undirected
16807,1183,1561,1,Undirected
16808,1452,1878,1,Undirected
16809,1452,316,1,Undirected
16810,1452,1030,1,Undirected
16811,1452,320,1,Undirected
16812,1452,1188,1,Undirected
16813,1452,446,1,Undirected
16814,1878,316,1,Undirected
16815,1878,1030,1,Undirected
16816,1878,320,1,Undirected
16817,1878,1188,1,Undirected
16818,1878,446,1,Undirected
16819,316,1030,1,Undirected
16820,316,320,1,Undirected
16821,316,1188,1,Undirected
16822,316,446,1,Undirected
16823,1030,320,1,Undirected
16824,1030,1188,1,Undirected
16825,1030,446,2,Undirected
16826,320,1188,1,Undirected
16827,320,446,1,Undirected
16828,1188,446,1,Undirected
16829,1477,1104,1,Undirected
16830,17,1313,1,Undirected
16831,911,365,1,Undirected
16832,911,1559,1,Undirected
16833,911,1413,1,Undirected
16834,911,810,1,Undirected
16835,365,1559,1,Undirected
16836,365,1413,1,Undirected
16837,365,810,1,Undirected
16838,1559,1413,1,Undirected
16839,1559,810,1,Undirected
16840,1413,810,1,Undirected
16841,758,711,1,Undirected
16842,758,1421,1,Undirected
16843,758,773,1,Undirected
16844,758,744,1,Undirected
16845,758,1032,1,Undirected
16846,758,245,1,Undirected
16847,711,1421,1,Undirected
16848,711,773,1,Undirected
16849,711,744,1,Undirected
16850,711,1032,1,Undirected
16851,711,245,1,Undirected
16852,1421,773,1,Undirected
16853,1421,744,1,Undirected
16854,1421,1032,1,Undirected
16855,1421,245,1,Undirected
16856,773,1032,1,Undirected
16857,773,245,1,Undirected
16858,744,1032,1,Undirected
16859,1032,245,1,Undirected
16860,1425,762,1,Undirected
16861,506,1070,1,Undirected
16862,506,1136,1,Undirected
16863,1070,1136,1,Undirected
16864,557,709,1,Undirected
16865,1165,1329,1,Undirected
16866,825,1329,1,Undirected
16867,1816,1507,1,Undirected
16868,1816,1281,1,Undirected
16869,1816,156,1,Undirected
16870,1816,611,1,Undirected
16871,1816,969,1,Undirected
16872,1507,1281,1,Undirected
16873,1507,156,1,Undirected
16874,1507,611,1,Undirected
16875,1507,969,1,Undirected
16876,1281,156,1,Undirected
16877,1281,611,1,Undirected
16878,1281,969,1,Undirected
16879,156,611,1,Undirected
16880,156,969,1,Undirected
16881,611,969,1,Undirected
16882,34,1207,1,Undirected
16883,532,1332,1,Undirected
16884,996,1209,1,Undirected
16885,996,319,1,Undirected
16886,996,1051,1,Undirected
16887,1209,319,1,Undirected
16888,1209,1051,1,Undirected
16889,319,1051,1,Undirected
16890,1523,1414,1,Undirected
16891,1519,135,1,Undirected
16892,1519,695,1,Undirected
16893,1519,400,1,Undirected
16894,1519,57,1,Undirected
16895,1519,1532,1,Undirected
16896,135,695,2,Undirected
16897,135,400,1,Undirected
16898,135,57,1,Undirected
16899,135,1532,1,Undirected
16900,695,400,1,Undirected
16901,695,57,1,Undirected
16902,695,1532,1,Undirected
16903,400,57,1,Undirected
16904,400,1532,1,Undirected
16905,57,1532,1,Undirected
16906,253,1879,1,Undirected
16907,253,1002,1,Undirected
16908,253,1088,1,Undirected
16909,253,797,1,Undirected
16910,1879,254,1,Undirected
16911,1879,1002,1,Undirected
16912,1879,1088,1,Undirected
16913,1879,797,1,Undirected
16914,254,1002,1,Undirected
16915,254,1088,1,Undirected
16916,254,797,1,Undirected
16917,1002,1088,1,Undirected
16918,1002,797,1,Undirected
16919,1088,797,1,Undirected
16920,1411,689,1,Undirected
16921,454,1138,1,Undirected
16922,454,592,1,Undirected
16923,1138,592,1,Undirected
16924,518,264,1,Undirected
16925,1646,442,1,Undirected
16926,1646,782,1,Undirected
16927,442,782,1,Undirected
16928,955,1588,1,Undirected
16929,955,300,1,Undirected
16930,861,1059,1,Undirected
16931,1540,1059,1,Undirected
16932,560,1312,1,Undirected
16933,560,969,1,Undirected
16934,560,682,1,Undirected
16935,1312,969,1,Undirected
16936,969,682,1,Undirected
16937,197,942,1,Undirected
16938,942,1495,1,Undirected
16939,1223,1200,1,Undirected
16940,1223,815,1,Undirected
16941,1223,135,1,Undirected
16942,1200,815,1,Undirected
16943,1200,135,1,Undirected
16944,815,135,1,Undirected
16945,378,676,1,Undirected
16946,739,221,1,Undirected
16947,852,907,1,Undirected
16948,1694,500,1,Undirected
16949,1694,581,1,Undirected
16950,500,581,1,Undirected
16951,1784,1818,1,Undirected
16952,1018,136,1,Undirected
16953,255,1583,1,Undirected
16954,255,890,1,Undirected
16955,255,484,1,Undirected
16956,255,1857,1,Undirected
16957,255,486,1,Undirected
16958,255,692,1,Undirected
16959,255,88,1,Undirected
16960,1583,890,1,Undirected
16961,1583,484,1,Undirected
16962,1583,1857,1,Undirected
16963,1583,486,1,Undirected
16964,1583,692,1,Undirected
16965,1583,88,1,Undirected
16966,890,484,1,Undirected
16967,890,1857,1,Undirected
16968,890,486,1,Undirected
16969,890,692,1,Undirected
16970,890,88,1,Undirected
16971,484,1857,1,Undirected
16972,484,692,1,Undirected
16973,484,88,1,Undirected
16974,1857,486,1,Undirected
16975,1857,692,1,Undirected
16976,1857,88,1,Undirected
16977,486,692,1,Undirected
16978,486,88,1,Undirected
16979,692,88,1,Undirected
16980,1381,652,1,Undirected
16981,1632,512,1,Undirected
16982,937,906,1,Undirected
16983,937,415,1,Undirected
16984,937,900,1,Undirected
16985,1618,1103,1,Undirected
16986,1618,286,1,Undirected
16987,1618,1723,1,Undirected
16988,1103,286,1,Undirected
16989,1103,1723,1,Undirected
16990,286,1723,1,Undirected
16991,1254,483,1,Undirected
16992,1254,1073,1,Undirected
16993,1254,1262,1,Undirected
16994,1254,1548,1,Undirected
16995,483,1073,1,Undirected
16996,483,1262,1,Undirected
16997,483,1548,1,Undirected
16998,1073,1262,1,Undirected
16999,1073,1548,1,Undirected
17000,531,735,1,Undirected
17001,531,736,1,Undirected
17002,1373,902,1,Undirected
17003,1518,1446,1,Undirected
17004,387,662,1,Undirected
17005,387,226,1,Undirected
17006,387,1739,1,Undirected
17007,387,1880,1,Undirected
17008,387,1544,1,Undirected
17009,662,226,1,Undirected
17010,662,1739,1,Undirected
17011,662,1880,1,Undirected
17012,662,1544,1,Undirected
17013,226,1739,1,Undirected
17014,226,1880,1,Undirected
17015,226,1544,1,Undirected
17016,1739,1880,1,Undirected
17017,1739,1544,1,Undirected
17018,1880,1544,1,Undirected
17019,1403,545,1,Undirected
17020,1403,584,1,Undirected
17021,1403,1523,1,Undirected
17022,545,584,1,Undirected
17023,584,1523,1,Undirected
17024,118,539,1,Undirected
17025,118,894,1,Undirected
17026,118,606,1,Undirected
17027,539,606,1,Undirected
17028,539,1382,1,Undirected
17029,894,1382,1,Undirected
17030,606,1382,1,Undirected
17031,351,407,1,Undirected
17032,351,765,1,Undirected
17033,407,1091,1,Undirected
17034,407,765,1,Undirected
17035,1091,765,1,Undirected
17036,1573,953,1,Undirected
17037,1573,162,1,Undirected
17038,953,162,1,Undirected
17039,280,1122,1,Undirected
17040,280,54,1,Undirected
17041,280,1881,1,Undirected
17042,280,1814,1,Undirected
17043,1122,54,1,Undirected
17044,1122,1881,1,Undirected
17045,1122,1814,1,Undirected
17046,54,1881,1,Undirected
17047,54,1814,1,Undirected
17048,1881,1814,1,Undirected
17049,99,79,1,Undirected
17050,99,446,1,Undirected
17051,79,446,1,Undirected
17052,965,1605,1,Undirected
17053,965,526,1,Undirected
17054,965,1746,1,Undirected
17055,965,419,1,Undirected
17056,965,922,1,Undirected
17057,965,439,1,Undirected
17058,965,546,1,Undirected
17059,965,624,1,Undirected
17060,1605,526,1,Undirected
17061,1605,1746,1,Undirected
17062,1605,419,1,Undirected
17063,1605,922,1,Undirected
17064,1605,439,1,Undirected
17065,1605,546,1,Undirected
17066,1605,624,1,Undirected
17067,526,1746,1,Undirected
17068,526,419,1,Undirected
17069,526,922,1,Undirected
17070,526,439,1,Undirected
17071,526,546,1,Undirected
17072,526,624,1,Undirected
17073,1746,419,1,Undirected
17074,1746,922,1,Undirected
17075,1746,439,1,Undirected
17076,1746,546,1,Undirected
17077,1746,624,1,Undirected
17078,419,922,1,Undirected
17079,419,439,1,Undirected
17080,419,624,1,Undirected
17081,922,439,1,Undirected
17082,922,546,1,Undirected
17083,922,624,1,Undirected
17084,439,546,1,Undirected
17085,439,624,1,Undirected
17086,546,624,1,Undirected
17087,357,58,1,Undirected
17088,357,519,1,Undirected
17089,357,432,1,Undirected
17090,58,519,1,Undirected
17091,58,432,1,Undirected
17092,519,432,1,Undirected
17093,244,864,1,Undirected
17094,244,1512,1,Undirected
17095,244,817,1,Undirected
17096,244,1882,1,Undirected
17097,864,1512,1,Undirected
17098,864,817,1,Undirected
17099,864,1882,1,Undirected
17100,1512,817,1,Undirected
17101,1512,1882,1,Undirected
17102,817,1882,1,Undirected
17103,237,1345,1,Undirected
17104,237,572,1,Undirected
17105,1345,610,1,Undirected
17106,1345,572,1,Undirected
17107,610,572,1,Undirected
17108,1770,1025,1,Undirected
17109,1230,327,1,Undirected
17110,1230,680,1,Undirected
17111,1230,1500,1,Undirected
17112,327,680,1,Undirected
17113,327,1500,1,Undirected
17114,680,1500,1,Undirected
17115,1075,242,1,Undirected
17116,1373,418,1,Undirected
17117,1373,1596,1,Undirected
17118,418,1596,1,Undirected
17119,6,147,1,Undirected
17120,489,820,1,Undirected
17121,489,833,1,Undirected
17122,489,1883,1,Undirected
17123,820,833,1,Undirected
17124,820,1883,1,Undirected
17125,833,1883,1,Undirected
17126,1272,131,1,Undirected
17127,1744,788,1,Undirected
17128,3,540,1,Undirected
17129,3,659,1,Undirected
17130,540,659,1,Undirected
17131,1860,622,1,Undirected
17132,1302,964,1,Undirected
17133,964,1449,1,Undirected
17134,964,1685,1,Undirected
17135,964,417,1,Undirected
17136,1449,1685,1,Undirected
17137,1449,417,1,Undirected
17138,1685,417,1,Undirected
17139,542,1793,1,Undirected
17140,1763,1211,1,Undirected
17141,1573,541,1,Undirected
17142,818,397,1,Undirected
17143,544,1757,1,Undirected
17144,455,558,1,Undirected
17145,972,513,1,Undirected
17146,972,1753,1,Undirected
17147,972,591,1,Undirected
17148,972,1884,1,Undirected
17149,972,217,1,Undirected
17150,513,1753,1,Undirected
17151,513,591,1,Undirected
17152,513,1884,1,Undirected
17153,513,217,1,Undirected
17154,1753,591,1,Undirected
17155,1753,1884,1,Undirected
17156,1753,217,1,Undirected
17157,591,1884,1,Undirected
17158,591,217,1,Undirected
17159,1884,217,1,Undirected
17160,1095,1374,1,Undirected
17161,1804,1798,1,Undirected
17162,211,259,1,Undirected
17163,211,952,1,Undirected
17164,259,952,1,Undirected
17165,122,788,1,Undirected
17166,123,788,1,Undirected
17167,416,1747,1,Undirected
17168,416,162,1,Undirected
17169,1747,865,1,Undirected
17170,1747,162,1,Undirected
17171,865,162,1,Undirected
17172,1111,29,1,Undirected
17173,397,6,1,Undirected
17174,799,1885,1,Undirected
17175,156,1444,1,Undirected
17176,213,952,1,Undirected
17177,213,566,1,Undirected
17178,952,566,1,Undirected
17179,1251,283,1,Undirected
17180,1251,1886,1,Undirected
17181,283,1886,1,Undirected
17182,316,419,1,Undirected
17183,316,321,1,Undirected
17184,316,717,1,Undirected
17185,316,1292,1,Undirected
17186,316,82,1,Undirected
17187,419,321,1,Undirected
17188,419,717,1,Undirected
17189,419,1292,1,Undirected
17190,419,82,1,Undirected
17191,321,717,1,Undirected
17192,321,1292,1,Undirected
17193,321,82,1,Undirected
17194,717,1292,1,Undirected
17195,717,82,1,Undirected
17196,1292,82,1,Undirected
17197,1428,1538,1,Undirected
17198,606,263,1,Undirected
17199,454,1147,1,Undirected
17200,454,1499,1,Undirected
17201,454,384,1,Undirected
17202,1147,1499,1,Undirected
17203,1147,384,1,Undirected
17204,355,433,1,Undirected
17205,355,145,1,Undirected
17206,355,15,1,Undirected
17207,355,697,1,Undirected
17208,355,856,1,Undirected
17209,355,114,1,Undirected
17210,355,765,1,Undirected
17211,355,745,1,Undirected
17212,355,722,1,Undirected
17213,433,145,1,Undirected
17214,433,15,1,Undirected
17215,433,697,1,Undirected
17216,433,856,1,Undirected
17217,433,114,1,Undirected
17218,433,765,1,Undirected
17219,433,745,1,Undirected
17220,433,722,1,Undirected
17221,145,15,1,Undirected
17222,145,697,1,Undirected
17223,145,856,1,Undirected
17224,145,114,1,Undirected
17225,145,765,1,Undirected
17226,145,745,1,Undirected
17227,145,722,1,Undirected
17228,15,697,1,Undirected
17229,15,856,1,Undirected
17230,15,114,1,Undirected
17231,15,765,1,Undirected
17232,15,745,1,Undirected
17233,15,722,1,Undirected
17234,697,856,1,Undirected
17235,697,114,1,Undirected
17236,697,765,1,Undirected
17237,697,745,1,Undirected
17238,697,722,1,Undirected
17239,856,114,1,Undirected
17240,856,765,1,Undirected
17241,856,745,1,Undirected
17242,856,722,1,Undirected
17243,114,765,1,Undirected
17244,114,745,1,Undirected
17245,114,722,1,Undirected
17246,765,745,1,Undirected
17247,765,722,1,Undirected
17248,745,722,1,Undirected
17249,261,832,1,Undirected
17250,1561,645,1,Undirected
17251,1561,1217,1,Undirected
17252,1561,534,1,Undirected
17253,1561,586,1,Undirected
17254,645,1217,1,Undirected
17255,645,534,1,Undirected
17256,645,586,1,Undirected
17257,1217,534,1,Undirected
17258,1217,586,1,Undirected
17259,534,586,1,Undirected
17260,35,92,1,Undirected
17261,15,812,1,Undirected
17262,15,152,1,Undirected
17263,15,974,1,Undirected
17264,812,479,1,Undirected
17265,812,974,1,Undirected
17266,152,479,1,Undirected
17267,152,974,1,Undirected
17268,479,974,1,Undirected
17269,1474,272,1,Undirected
17270,1474,931,1,Undirected
17271,272,931,1,Undirected
17272,1846,285,1,Undirected
17273,1846,897,1,Undirected
17274,1846,443,1,Undirected
17275,285,897,1,Undirected
17276,285,443,1,Undirected
17277,897,443,1,Undirected
17278,192,1857,1,Undirected
17279,972,1470,1,Undirected
17280,972,165,1,Undirected
17281,1470,165,1,Undirected
17282,1040,561,1,Undirected
17283,1116,607,1,Undirected
17284,1116,1522,1,Undirected
17285,607,1522,1,Undirected
17286,1877,372,1,Undirected
17287,1356,392,1,Undirected
17288,1190,1685,1,Undirected
17289,1190,1274,1,Undirected
17290,1685,1274,1,Undirected
17291,645,507,1,Undirected
17292,591,496,1,Undirected
17293,496,659,1,Undirected
17294,70,519,1,Undirected
17295,1296,392,1,Undirected
17296,1627,895,1,Undirected
17297,1627,984,1,Undirected
17298,1627,453,1,Undirected
17299,1627,1187,1,Undirected
17300,1627,265,1,Undirected
17301,895,453,1,Undirected
17302,895,1187,1,Undirected
17303,895,265,1,Undirected
17304,984,1187,1,Undirected
17305,984,265,1,Undirected
17306,453,1187,1,Undirected
17307,453,265,1,Undirected
17308,1187,265,1,Undirected
17309,965,212,1,Undirected
17310,965,1794,1,Undirected
17311,965,646,1,Undirected
17312,965,1845,1,Undirected
17313,965,680,1,Undirected
17314,965,1612,1,Undirected
17315,212,1794,1,Undirected
17316,212,646,1,Undirected
17317,212,1845,1,Undirected
17318,212,680,1,Undirected
17319,212,1612,1,Undirected
17320,1794,646,1,Undirected
17321,1794,1845,1,Undirected
17322,1794,680,1,Undirected
17323,1794,1612,1,Undirected
17324,646,1845,1,Undirected
17325,646,680,1,Undirected
17326,646,1612,1,Undirected
17327,1845,680,1,Undirected
17328,1845,1612,1,Undirected
17329,680,1612,1,Undirected
17330,905,1716,1,Undirected
17331,905,942,1,Undirected
17332,1716,942,1,Undirected
17333,560,1335,1,Undirected
17334,1306,28,1,Undirected
17335,512,193,1,Undirected
17336,512,1603,1,Undirected
17337,512,724,1,Undirected
17338,512,192,1,Undirected
17339,512,279,1,Undirected
17340,193,1603,1,Undirected
17341,193,724,1,Undirected
17342,193,279,1,Undirected
17343,1603,724,1,Undirected
17344,1603,192,1,Undirected
17345,1603,279,1,Undirected
17346,724,192,1,Undirected
17347,724,279,1,Undirected
17348,192,279,1,Undirected
17349,197,451,1,Undirected
17350,197,239,1,Undirected
17351,197,1051,1,Undirected
17352,451,1051,1,Undirected
17353,239,1051,1,Undirected
17354,453,365,1,Undirected
17355,772,850,1,Undirected
17356,1465,1177,1,Undirected
17357,1465,573,1,Undirected
17358,1177,573,1,Undirected
17359,537,1165,1,Undirected
17360,537,1812,1,Undirected
17361,537,695,1,Undirected
17362,537,135,1,Undirected
17363,537,585,1,Undirected
17364,537,1173,1,Undirected
17365,537,1166,1,Undirected
17366,537,295,1,Undirected
17367,1165,1812,1,Undirected
17368,1165,381,1,Undirected
17369,1165,695,1,Undirected
17370,1165,135,1,Undirected
17371,1165,585,1,Undirected
17372,1165,1173,1,Undirected
17373,1812,381,1,Undirected
17374,1812,695,1,Undirected
17375,1812,135,1,Undirected
17376,1812,585,1,Undirected
17377,1812,1173,1,Undirected
17378,1812,1166,1,Undirected
17379,1812,295,1,Undirected
17380,381,695,1,Undirected
17381,381,135,1,Undirected
17382,381,585,1,Undirected
17383,381,1173,1,Undirected
17384,381,1166,1,Undirected
17385,381,295,1,Undirected
17386,695,585,1,Undirected
17387,695,1173,1,Undirected
17388,695,1166,1,Undirected
17389,695,295,1,Undirected
17390,135,585,1,Undirected
17391,135,1173,1,Undirected
17392,135,1166,1,Undirected
17393,135,295,1,Undirected
17394,585,1173,1,Undirected
17395,585,1166,1,Undirected
17396,585,295,1,Undirected
17397,1173,1166,1,Undirected
17398,1173,295,1,Undirected
17399,1336,311,1,Undirected
17400,354,44,1,Undirected
17401,354,1312,1,Undirected
17402,354,45,1,Undirected
17403,354,46,1,Undirected
17404,354,252,1,Undirected
17405,354,1167,1,Undirected
17406,354,1127,2,Undirected
17407,354,49,1,Undirected
17408,44,1312,1,Undirected
17409,44,252,1,Undirected
17410,44,1127,1,Undirected
17411,1312,45,1,Undirected
17412,1312,46,1,Undirected
17413,1312,252,1,Undirected
17414,1312,1167,1,Undirected
17415,1312,1127,1,Undirected
17416,1312,49,1,Undirected
17417,45,252,1,Undirected
17418,45,1127,1,Undirected
17419,46,252,1,Undirected
17420,46,1167,1,Undirected
17421,46,1127,1,Undirected
17422,252,1167,1,Undirected
17423,252,1127,1,Undirected
17424,252,49,1,Undirected
17425,1167,1127,1,Undirected
17426,1127,49,1,Undirected
17427,1738,1279,1,Undirected
17428,1738,1398,1,Undirected
17429,1279,1398,1,Undirected
17430,70,1398,1,Undirected
17431,99,1266,1,Undirected
17432,1492,765,1,Undirected
17433,1170,230,1,Undirected
17434,1495,1051,1,Undirected
17435,1495,230,1,Undirected
17436,1051,230,1,Undirected
17437,1608,1536,1,Undirected
17438,1608,433,1,Undirected
17439,1536,433,1,Undirected
17440,708,302,1,Undirected
17441,634,1742,1,Undirected
17442,972,231,1,Undirected
17443,972,238,1,Undirected
17444,972,147,1,Undirected
17445,972,1327,1,Undirected
17446,231,238,1,Undirected
17447,231,147,1,Undirected
17448,231,1327,1,Undirected
17449,238,147,1,Undirected
17450,147,1327,1,Undirected
17451,353,1149,1,Undirected
17452,1297,675,1,Undirected
17453,1297,916,1,Undirected
17454,675,916,1,Undirected
17455,1823,782,1,Undirected
17456,808,1404,1,Undirected
17457,808,1137,1,Undirected
17458,808,500,1,Undirected
17459,808,681,1,Undirected
17460,1404,1137,1,Undirected
17461,1404,500,1,Undirected
17462,1404,681,1,Undirected
17463,1137,500,1,Undirected
17464,1137,681,1,Undirected
17465,500,681,1,Undirected
17466,994,610,1,Undirected
17467,327,1392,1,Undirected
17468,354,791,1,Undirected
17469,354,1718,1,Undirected
17470,354,556,1,Undirected
17471,354,1443,1,Undirected
17472,354,30,1,Undirected
17473,354,1888,1,Undirected
17474,791,1718,1,Undirected
17475,791,556,1,Undirected
17476,791,1443,1,Undirected
17477,791,30,1,Undirected
17478,791,1888,1,Undirected
17479,791,1127,1,Undirected
17480,1718,556,1,Undirected
17481,1718,1443,1,Undirected
17482,1718,30,1,Undirected
17483,1718,1888,1,Undirected
17484,1718,1127,1,Undirected
17485,556,1443,2,Undirected
17486,556,30,1,Undirected
17487,556,1888,1,Undirected
17488,556,1127,1,Undirected
17489,1443,30,1,Undirected
17490,1443,1888,1,Undirected
17491,1443,1127,1,Undirected
17492,30,1888,1,Undirected
17493,30,1127,1,Undirected
17494,1888,1127,1,Undirected
17495,1652,702,1,Undirected
17496,1652,1722,1,Undirected
17497,702,1722,1,Undirected
17498,1062,1740,1,Undirected
17499,1062,1820,1,Undirected
17500,1740,1820,1,Undirected
17501,1804,717,1,Undirected
17502,1674,528,1,Undirected
17503,1674,465,1,Undirected
17504,1674,80,1,Undirected
17505,1674,727,1,Undirected
17506,528,465,1,Undirected
17507,528,727,1,Undirected
17508,465,80,1,Undirected
17509,1334,1756,1,Undirected
17510,810,919,1,Undirected
17511,1132,776,1,Undirected
17512,1010,776,1,Undirected
17513,1403,917,1,Undirected
17514,1403,337,1,Undirected
17515,917,337,1,Undirected
17516,1104,1365,1,Undirected
17517,1104,160,1,Undirected
17518,1365,160,1,Undirected
17519,501,464,1,Undirected
17520,501,659,1,Undirected
17521,464,659,1,Undirected
17522,1248,941,1,Undirected
17523,1248,1119,1,Undirected
17524,1248,298,1,Undirected
17525,1248,615,1,Undirected
17526,1248,359,1,Undirected
17527,941,1119,1,Undirected
17528,941,298,1,Undirected
17529,941,615,1,Undirected
17530,941,359,1,Undirected
17531,1119,298,1,Undirected
17532,1119,615,1,Undirected
17533,1119,359,1,Undirected
17534,298,615,1,Undirected
17535,298,359,1,Undirected
17536,1422,1884,1,Undirected
17537,556,894,1,Undirected
