number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
7266,948832584364056577,20180104082451,7,2,politifact14742,29,oxoadaeze,20150315055329,931,670,False
7267,949342989113012224,20180105181301,6,9,politifact14742,29,NiemanLab,20080815182630,294801,828,True
7310,956171630958579713,20180124142736,7,2,politifact14742,29,trademarq_,20130804165424,1177,820,False
7324,960995446129754112,20180206215543,1,1,politifact14742,29,NurseJanTV,20110225012420,159,299,False
7327,961801138105405440,20180209031715,2,1,politifact14742,29,MiRR0G,20151006031509,26,114,False
7331,962210114588438528,20180210062222,17,14,politifact14742,29,spicyeduardo,20120228025807,556,613,False
7343,964269336847421441,20180215224459,2,1,politifact14742,29,sealey_ellie,20160406115551,15,45,False
7352,964292879542779904,20180216001832,23,1,politifact14742,29,BC_WHockey,20121001190129,7194,431,True
7379,974322274743529473,20180315163146,1258,795,politifact14742,29,justinhisprime,20110718160539,2514,3394,False
7384,975937412168691712,20180320032945,17,1,politifact14742,29,mulatamaya,20130301032912,284,224,False
7391,988860686938894336,20180424192214,3,1,politifact14742,29,chloeeallan_,20170213200248,176,240,False
7400,1000355974153162754,20180526124024,6392,3007,politifact14742,29,chuckwoolery,20120112153041,651297,2798,True
7431,1017927057823715328,20180714002137,8,1,politifact14742,29,AvaKaloustian,20130722204317,751,343,False
7443,1017939306307039237,20180714011017,10,2,politifact14742,29,michaelathorpe8,20120618203148,365,400,False
7444,1017939922836230144,20180714011244,15,2,politifact14742,29,abby_woodard8,20120802212741,474,465,False
7476,1017973595572785154,20180714032632,1,2,politifact14742,29,aunicaprincesaa,20120906013151,347,345,False
7485,1017980558587068417,20180714035412,16,2,politifact14742,29,DemersCaitlin,20160821021029,151,57,False
7501,1017996201550020608,20180714045622,2,1,politifact14742,29,camronmaleek,20141021163336,184,207,False
7502,1017997789698158593,20180714050241,3,1,politifact14742,29,lilydoylee,20170325233310,405,261,False
7506,1018000379110481920,20180714051258,2,1,politifact14742,29,CRUSHSONGZ,20150206024025,817,3888,False
7512,1018004848954859520,20180714053044,6,1,politifact14742,29,peaysudarat,20140502154852,146,197,False
7524,1018020871196299264,20180714063424,4,2,politifact14742,29,gabrihellla,20140608151728,302,335,False
7529,1018027310769790981,20180714065959,2,1,politifact14742,29,jstineisdreamin,20171103181936,155,296,False
7536,1018033308301774848,20180714072349,23,1,politifact14742,29,aaugustpierce,20150814031212,607,371,False
7544,1018038230594260998,20180714074323,4,1,politifact14742,29,catmomcassie,20150416181127,88,124,False
7604,1018108474516037633,20180714122230,1,2,politifact14742,29,Nuno_Curado,20130209003819,1074,825,False
7645,1018156031354994688,20180714153128,1,2,politifact14742,29,bianchibarbi,20150104192702,114,167,False
7669,1018184400146747393,20180714172412,2,1,politifact14742,29,Chase_Waters,20130118225928,522,256,False
7675,1018191453925801985,20180714175214,5,1,politifact14742,29,sidney_kaye,20101122223541,1222,743,False
7687,1018213142726406146,20180714191825,10,1,politifact14742,29,omgmorgaan,20140403011834,1757,261,False
7692,1018224354272915456,20180714200258,22,2,politifact14742,29,KendallNewman11,20120924024252,333,317,False
7694,1018228058275401729,20180714201741,90,8,politifact14742,29,whynot_joey,20160308165302,50975,1017,False
7702,1018232612580724736,20180714203547,4,1,politifact14742,29,LannonCraig1999,20120417032709,818,572,False
7712,1018247619301109760,20180714213525,23,3,politifact14742,29,yagirlirl,20131206014752,454,358,False
7719,1018257716689670145,20180714221532,9,2,politifact14742,29,museftz,20150820081607,7528,608,False
7740,1018290318913961984,20180715002505,4,1,politifact14742,29,maddigdxx,20120614000609,257,220,False
7750,1018302968536264704,20180715011521,1,1,politifact14742,29,piecesaebyeol,20130601164132,11219,999,False
7762,1018322428886315014,20180715023241,2,1,politifact14742,29,Kasumi_popipaTH,20180714185203,50,31,False
7780,1018342408281513985,20180715035204,8,1,politifact14742,29,emryruth,20120704220422,153,88,False
7782,1018343670909526016,20180715035705,8,1,politifact14742,29,akakellyfornia,20090917023125,753,550,False
7786,1018351970552303617,20180715043004,2,2,politifact14742,29,_raybabyyy,20090516011901,1874,604,False
7788,1018354533414531073,20180715044015,8,1,politifact14742,29,lyssapieee,20131223214935,750,645,False
7808,1018382661365055489,20180715063201,12,1,politifact14742,29,courtneyzum,20090630183236,364,264,False
7845,1018435390460579840,20180715100133,0,1,politifact14742,29,Soft_RedRiot,20150414010611,6730,5631,False
7878,1018479372410372101,20180715125619,0,1,politifact14742,29,pookokung,20120811173219,2141,544,False
7936,1018566742094893058,20180715184330,14,1,politifact14742,29,charlizzleswamp,20110905035943,2456,2215,False
7938,1018567609279762432,20180715184656,8,1,politifact14742,29,skoricovysnek,20170711102334,731,56,False
7951,1018595425664819200,20180715203728,4,2,politifact14742,29,PrincessSierra,20080120081748,7042,214,False
7956,1018609998300176384,20180715213523,0,1,politifact14742,29,Craighemmers,20110123123015,5977,5194,False
7966,1018618568332730368,20180715220926,15,1,politifact14742,29,melissaaksy,20161128070353,133,136,False
7985,1018648458855452672,20180716000812,9,1,politifact14742,29,lizzifranceska,20130328232901,436,360,False
8008,1018688165119488000,20180716024559,2,1,politifact14742,29,kylereichert34,20130204010704,440,430,False
8074,1018814608495108097,20180716110825,6,1,politifact14742,29,jake_coons,20100623071900,722,531,False
8081,1018822911841439744,20180716114125,10,1,politifact14742,29,yasmin69x,20141212174532,682,436,False
8083,1018824917326835712,20180716114923,2,1,politifact14742,29,_gracehopper,20130306011325,278,200,False
8133,1018903917407506432,20180716170318,2,1,politifact14742,29,MsBrands_,20170317172737,467,260,False
8152,1018942592225107968,20180716193659,3,1,politifact14742,29,JacobFerris18,20160815051653,219,299,False
8205,1019046990833995777,20180717023150,11,1,politifact14742,29,sabrina_ost0,20150101200219,388,289,False
8223,1019066176326938624,20180717034804,0,1,politifact14742,29,Adelyarahmah,20110517011425,2016,774,False
8225,1019071841040781312,20180717041035,13,1,politifact14742,29,TrevorMann12,20131222141419,358,169,False
8247,1019098404905943040,20180717055608,20,1,politifact14742,29,Keat_Dawg,20121130192940,813,547,False
8277,1019155680714842112,20180717094343,1,2,politifact14742,29,hopeniverse_,20180619080626,471,9,False
8314,1019201348900802562,20180717124512,1,1,politifact14742,29,kukuchi_diet,20111216062431,1021,1131,False
8322,1019211066390319104,20180717132348,5,1,politifact14742,29,bjenni_,20110928215625,652,497,False
8356,1019261538568294401,20180717164422,1,1,politifact14742,29,codyashmay_,20091004095527,1350,227,False
8360,1019268577755586561,20180717171220,9,2,politifact14742,29,vidalarthu,20151007125154,1143,684,False
8386,1019313043740782592,20180717200902,14,1,politifact14742,29,jam_anderson,20110111183711,512,237,False
8400,1019334556615397377,20180717213431,3,1,politifact14742,29,arielraineh,20140102054357,1614,396,False
8444,1019389718155354112,20180718011342,0,1,politifact14742,29,FMdynsh,20150104125541,115,295,False
8446,1019391580220870656,20180718012106,13,6,politifact14742,29,mwahloona,20180506173348,1533,278,False
8478,1019419644174614528,20180718031237,5,1,politifact14742,29,cinderyana,20160511051546,193,148,False
8498,1019431694590357505,20180718040030,10,1,politifact14742,29,jeppreey,20130110005943,291,289,False
8509,1019439643983425537,20180718043206,0,1,politifact14742,29,freakinJaren,20130130235810,199,139,False
8576,1019541924699516928,20180718111831,45,14,politifact14742,29,orangedreamer27,20180519055339,1463,0,False
8612,1020147345227419649,20180720032415,4,1,politifact14742,29,leticiaxvii,20180603015128,261,356,False
8664,1020829970271121408,20180722003645,7,2,politifact14742,29,gaemer_88,20090420055359,3776,565,False
8693,1020862127991656449,20180722024432,16,1,politifact14742,29,kkayofsunshinee,20160816013052,5477,407,False
8709,1020884313020063749,20180722041241,23,3,politifact14742,29,Ayesha___khann,20180204045945,1219,50,False
8711,1020894285518987264,20180722045219,0,1,politifact14742,29,hadiJpranata,20150121004811,32,0,False
8713,1020900360175538176,20180722051627,61,5,politifact14742,29,dankingorb,20170717211108,35646,756,False
8789,1020988935005261824,20180722110825,0,1,politifact14742,29,GodlyG33k,20171123070429,352,192,False
8849,1021061273419517953,20180722155552,1,1,politifact14742,29,farhanirisskas,20140505045733,736,604,False
8861,1021124238671896577,20180722200604,39,6,politifact14742,29,AndroidPolice,20091221093539,499132,355,True
8899,1021214979196956672,20180723020638,1,1,politifact14742,29,bayleighbisexul,20150228023333,1897,545,False
8927,1021237865508896768,20180723033735,0,1,politifact14742,29,theinquisitr,20080510074815,50944,727,True
8985,1021325302524465153,20180723092502,6,10,politifact14742,29,cgledhill,20090621131524,73089,62940,False
9019,1021338585293828096,20180723101748,2,7,politifact14742,29,FastCompany,20070328223921,2340914,4193,True
9029,1021346271422902273,20180723104821,0,1,politifact14742,29,fordek61_,20140701162657,595,1759,False
9050,1021369335703654403,20180723122000,21,4,politifact14742,29,timesofindia,20100419105015,12223034,539,True
9056,1021372202266996737,20180723123123,7,2,politifact14742,29,googmhg_fc,20180622022735,63,12,False
9057,1021372799590383617,20180723123346,4,1,politifact14742,29,googmhg_fc,20180622022735,63,12,False
9058,1021373045821169665,20180723123444,2,1,politifact14742,29,googmhg_fc,20180622022735,63,12,False
9059,1021373352160591872,20180723123558,2,1,politifact14742,29,googmhg_fc,20180622022735,63,12,False
9078,1021392072383827968,20180723135021,2,6,politifact14742,29,FinTechInsiders,20160518064813,23046,6791,True
9082,1021397533019590656,20180723141203,0,1,politifact14742,29,metrony,20090113023357,6187,3920,False
9093,1021416233844060165,20180723152621,0,2,politifact14742,29,The_News_DIVA,20080720133012,77332,102912,False
9100,1021429798218985473,20180723162015,1,1,politifact14742,29,VertoAnalytics,20140422150609,11968,11264,False
9105,1021436250580955138,20180723164554,2,1,politifact14742,29,lexialvarado_,20160331045406,169,40,False
9106,1021437438449897473,20180723165037,0,1,politifact14742,29,TechSpot,20080831213623,20302,44,False
9113,1021440297581019139,20180723170159,1,1,politifact14742,29,5SOSsafespace,20180322211057,2169,1513,False
9128,1021458073393778688,20180723181237,0,1,politifact14742,29,_Scott_Friedman,20150917213944,8621,6812,False
9129,1021458436691673088,20180723181403,18,4,politifact14742,29,XBIZ,20090120201246,640989,5604,True
9131,1021464181785145345,20180723183653,3,1,politifact14742,29,eldridgekane,20110723003718,1116,368,False
9134,1021467739003801601,20180723185101,9,1,politifact14742,29,emilywoodcock_,20140705103839,377,102,False
9148,1021491284840726541,20180723202435,5,3,politifact14742,29,likeasnowflakee,20100819025203,3322,2944,False
9154,1021521573453287424,20180723222456,0,1,politifact14742,29,Vintuitive,20100316005453,4836,3666,False
9158,1021545495955570689,20180724000000,1,1,politifact14742,29,Webfume,20170824113305,786,1042,False
9161,1021575702594904064,20180724020002,1,1,politifact14742,29,shoeb_ahmad,20100119053300,31723,29779,False
9162,1021590845420720128,20180724030012,0,1,politifact14742,29,MobisoftInfo,20090820100012,33422,31167,False
9178,1022466782034976769,20180726130052,0,1,politifact14742,29,mistfebui,20110118233029,1691,304,False
9190,1023181819158650880,20180728122210,9,8,politifact14742,29,FastCompany,20070328223921,2340914,4193,True
9206,1031625416937807875,20180820193400,1,2,politifact14742,29,ebunified,20111225203630,609,645,False
9216,1055591038277091329,20181025224450,137,86,politifact14742,29,sarahfrier,20080812153147,52609,1466,True
9217,1055635123130040321,20181026014000,0,4,politifact14742,29,rtehrani,20070430143041,25150,25214,False
9218,1055719557812379648,20181026071531,2,3,politifact14742,29,mediagazer,20090918190600,52205,3,True
9222,1055881807684689920,20181026180014,46,50,politifact14742,29,mathewi,20070309042932,88693,4048,True
9225,1056968911189618688,20181029180000,0,1,politifact14742,29,DataMediaHub,20131027090024,5642,957,False
9233,1059129608019341312,20181104170550,10,3,politifact14742,29,TPerryfl,20180724215807,410,635,False
9234,1059602683412275200,20181106002540,4,1,politifact14742,29,AndresL723,20180216001549,447,611,False
9236,1064907572031959040,20181120154524,183,110,politifact14742,29,YC727USA,20120718193037,54742,52312,False
